elapsed [sec],memory usage (rss) [MB]
0,189.484375
1,194.984375
2,196.859375
3,198.734375
4,200.734375
5,202.734375
6,204.734375
7,144.0859375
8,144.0859375
9,144.0859375
10,144.0859375
11,144.0859375
12,144.0859375
13,146.49609375
14,146.49609375
15,146.49609375
16,146.49609375
17,146.49609375
18,146.69140625
19,146.69140625
20,148.69140625
21,150.69140625
22,150.69140625
23,150.69140625
24,153.65234375
25,153.65234375
26,153.65234375
27,153.65234375
28,153.65234375
29,153.65234375
30,170.109375
31,170.109375
32,170.109375
33,170.109375
34,154.50390625
35,154.50390625
36,157.12109375
37,157.12109375
38,157.12109375
39,157.12109375
40,157.12109375
41,157.12109375
42,146.484375
43,151.984375
44,153.984375
45,153.984375
46,153.984375
47,153.984375
48,152.38671875
49,152.38671875
50,152.38671875
51,154.13671875
52,154.13671875
53,154.13671875
54,160.16796875
55,160.16796875
56,160.16796875
57,158.203125
58,160.203125
59,162.078125
60,163.00390625
61,163.00390625
62,163.00390625
63,163.00390625
64,141.3828125
65,141.3828125
66,149.59765625
67,149.59765625
68,147.71484375
69,147.71484375
70,147.71484375
71,149.71484375
72,145.30859375
73,147.18359375
74,147.18359375
75,147.18359375
76,147.18359375
77,147.18359375
78,148.53125
79,148.53125
80,148.5390625
81,148.5390625
82,148.5390625
83,148.5390625
84,147.234375
85,147.234375
86,147.234375
87,147.234375
88,147.234375
89,147.234375
90,146.62890625
91,146.62890625
92,146.62890625
93,146.62890625
94,146.62890625
95,146.62890625
96,148.1640625
97,150.1640625
98,152.1640625
99,152.1640625
100,152.1640625
101,152.1640625
102,149.92578125
103,149.92578125
104,149.92578125
105,149.92578125
106,149.92578125
107,149.92578125
108,154.53515625
109,156.609375
110,156.609375
111,155.46875
112,157.34375
113,159.21875
114,161.21875
115,159.2578125
116,161.2578125
117,163.2578125
118,165.2578125
119,155.4453125
120,157.4453125
121,159.4453125
122,157.8203125
123,153.14453125
124,153.14453125
125,155.01953125
126,157.01953125
127,157.01953125
128,157.01953125
129,157.01953125
130,159.01953125
131,161.01953125
132,163.01953125
133,163.01953125
134,163.01953125
135,163.01953125
136,163.01953125
137,163.01953125
138,174.546875
139,174.546875
140,174.546875
141,174.546875
142,174.546875
143,174.546875
144,174.546875
145,174.546875
146,174.546875
147,174.546875
148,162.921875
149,162.921875
150,162.921875
151,162.921875
152,162.921875
153,162.921875
154,164.796875
155,166.796875
156,168.796875
157,170.796875
158,172.796875
159,174.796875
160,176.796875
161,178.671875
162,180.546875
163,182.546875
164,184.671875
165,186.671875
166,188.671875
167,190.671875
168,192.671875
169,194.671875
170,140.5390625
171,140.5390625
172,140.5390625
173,140.5390625
174,140.5390625
175,142.5390625
176,144.5390625
177,146.4140625
178,148.4140625
179,150.4140625
180,152.2890625
181,154.1640625
182,156.1640625
183,146.41015625
184,146.41015625
185,148.41015625
186,150.41015625
187,152.28515625
188,154.28515625
189,156.58203125
190,158.58203125
191,160.45703125
192,162.45703125
193,164.33203125
194,164.33203125
195,164.33203125
196,166.20703125
197,168.20703125
198,170.08203125
199,170.08203125
200,170.08203125
201,170.08203125
202,170.08203125
203,170.08203125
204,171.95703125
205,171.95703125
206,171.95703125
207,171.95703125
208,171.95703125
209,171.95703125
210,171.95703125
211,173.95703125
212,173.95703125
213,175.95703125
214,177.95703125
215,179.95703125
216,181.95703125
217,176.25
218,176.25
219,178.25
220,180.25
221,182.125
222,184.125
223,176.3359375
224,178.2109375
225,180.0859375
226,182.0859375
227,184.0859375
228,184.0859375
229,190.015625
230,190.015625
231,190.015625
232,190.015625
233,190.015625
234,190.015625
235,190.015625
236,190.015625
237,190.015625
238,182.1796875
239,182.1796875
240,182.1796875
241,182.1796875
242,182.1796875
243,182.1796875
244,174.375
245,174.375
246,174.375
247,174.375
248,176.25
249,164.58984375
250,164.58984375
251,166.46484375
252,168.46484375
253,170.46484375
254,172.33984375
255,159.32421875
256,159.32421875
257,161.19921875
258,163.19921875
259,165.19921875
260,161.1015625
261,161.1015625
262,161.1015625
263,161.1015625
264,161.1015625
265,162.9765625
266,164.8515625
267,166.8515625
268,166.8515625
269,166.8515625
270,168.8515625
271,170.75390625
272,172.75390625
273,174.75390625
274,176.75390625
275,178.62890625
276,180.62890625
277,180.62890625
278,180.62890625
279,180.62890625
280,180.62890625
281,180.62890625
282,152.015625
283,152.015625
284,152.015625
285,152.015625
286,152.015625
287,152.015625
288,152.015625
289,152.015625
290,152.015625
291,152.015625
292,145.50390625
293,145.50390625
294,147.50390625
295,149.50390625
296,151.50390625
297,153.37890625
298,143.55078125
299,145.55078125
300,147.55078125
301,149.55078125
302,151.42578125
303,151.42578125
304,151.42578125
305,151.42578125
306,153.42578125
307,155.42578125
308,155.42578125
309,155.42578125
310,155.42578125
311,155.42578125
312,155.42578125
313,153.9609375
314,148.34765625
315,150.22265625
316,152.22265625
317,154.09765625
318,156.09765625
319,157.97265625
320,159.97265625
321,161.72265625
322,163.72265625
323,165.72265625
324,167.72265625
325,169.72265625
326,171.72265625
327,173.72265625
328,173.72265625
329,173.72265625
330,173.72265625
331,173.72265625
332,173.72265625
333,173.72265625
334,173.72265625
335,173.72265625
336,173.72265625
337,173.72265625
338,173.72265625
339,173.72265625
340,175.21484375
341,167.4375
342,167.4375
343,167.4375
344,167.4375
345,167.4375
346,167.4375
347,167.4375
348,167.4375
349,167.4375
350,167.4375
351,167.4375
352,167.4375
353,167.4375
354,167.4375
355,167.4375
356,167.4375
357,167.4375
358,167.4375
359,167.4375
360,144.66796875
361,144.66796875
362,144.66796875
363,146.66796875
364,148.66796875
365,150.54296875
366,150.54296875
367,152.41796875
368,154.41796875
369,156.29296875
370,158.29296875
371,158.29296875
372,158.29296875
373,158.29296875
374,158.29296875
375,158.29296875
376,158.29296875
377,160.16796875
378,160.16796875
379,160.16796875
380,160.16796875
381,162.16796875
382,164.16796875
383,166.04296875
384,168.04296875
385,170.04296875
386,171.91796875
387,173.91796875
388,175.91796875
389,175.91796875
390,175.91796875
391,175.91796875
392,175.91796875
393,175.91796875
394,135.59375
395,135.59375
396,137.59375
397,139.59375
398,141.46875
399,143.46875
400,145.46875
401,147.34375
402,149.34375
403,151.34375
404,153.34375
405,160.9140625
406,149.37890625
407,155.50390625
408,158.921875
409,162.796875
410,174.796875
411,193.671875
412,191.515625
413,199.890625
414,205.265625
415,211.0390625
416,213.24609375
417,211.1640625
418,218.36328125
419,220.2421875
420,222.15625
421,232.40625
422,228.76953125
423,237.76953125
424,242.91015625
425,238.05078125
426,250.80078125
427,247.23828125
428,253.66015625
429,262.82421875
430,261.8359375
431,261.26953125
432,301.0703125
433,309.0703125
434,310.4453125
435,284.75390625
436,283.23046875
437,283.35546875
438,283.48046875
439,280.02734375
440,261.63671875
441,261.63671875
442,263.63671875
443,265.63671875
444,267.63671875
445,226.33984375
446,218.87890625
447,232.62890625
448,229.18359375
449,239.80859375
450,240.43359375
451,245.93359375
452,253.27734375
453,251.4140625
454,259.1875
455,265.00390625
456,264.8203125
457,271.44921875
458,262.87890625
459,264.75390625
460,308.12890625
461,308.21484375
462,313.21484375
463,309.3671875
464,282.69140625
465,271.390625
466,271.515625
467,263.6328125
468,243.8203125
469,239.67578125
470,227.59375
471,230.6171875
472,233.37109375
473,232.125
474,239.25
475,244.125
476,241.81640625
477,250.81640625
478,250.0625
479,254.69140625
480,261.12109375
481,258.15625
482,266.65625
483,266.65625
484,268.53125
485,270.53125
486,293.50390625
487,304.22265625
488,317.47265625
489,319.7421875
490,290.98828125
491,291.671875
492,290.56640625
493,289.484375
494,289.609375
495,257.5625
496,242.3046875
497,231.890625
498,225.09765625
499,235.6171875
500,234.0234375
501,241.1484375
502,246.97265625
503,248.09765625
504,254.4921875
505,253.70703125
506,258.91015625
507,265.91015625
508,265.91015625
509,265.91015625
510,267.91015625
511,271.78515625
512,273.78515625
513,275.78515625
514,277.74609375
515,279.74609375
516,281.74609375
517,312.34765625
518,317.22265625
519,301.5
520,297.51953125
521,296.96484375
522,290.2109375
523,290.2109375
524,290.2109375
525,290.2109375
526,292.0859375
527,217.359375
528,213.078125
529,209.81640625
530,219.0546875
531,220.71484375
532,222.58984375
533,224.46484375
534,226.46484375
535,230.59765625
536,218.25390625
537,230.75390625
538,227.08984375
539,234.41796875
540,242.54296875
541,240.84765625
542,249.72265625
543,249.8359375
544,255.421875
545,261.84765625
546,260.96484375
547,268.33984375
548,270.33984375
549,272.33984375
550,274.21484375
551,276.21484375
552,271.75390625
553,273.75390625
554,275.75390625
555,277.62890625
556,279.62890625
557,281.62890625
558,283.50390625
559,285.50390625
560,287.50390625
561,279.26953125
562,279.26953125
563,296.5390625
564,306.23828125
565,313.73828125
566,292.35546875
567,287.26171875
568,282.35546875
569,266.21484375
570,266.33984375
571,254.29296875
572,247.30078125
573,232.74609375
574,225.68359375
575,235.02734375
576,234.4609375
577,240.9609375
578,246.640625
579,243.8828125
580,252.2578125
581,246.640625
582,246.640625
